time_hourly,generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_coal-derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,total_load_actual,price_actual
2017-08-12 23:00:00,392,836,0,6670,5636,325,0,0,0,7,650,651,0,6813,55,105,55,345,0,6562,29631,50.49
2017-08-13 00:00:00,387,291,0,5828,1652,230,0,0,0,293,474,381,0,6897,55,90,688,319,0,6203,24865,53.66
2017-08-13 01:00:00,385,194,0,5253,1533,231,0,0,0,399,458,323,0,6902,56,90,671,324,0,6128,23409,50.39
2017-08-13 02:00:00,389,190,0,4704,1482,234,0,0,0,726,453,271,0,6904,56,89,668,318,0,5973,22268,47.16
2017-08-13 03:00:00,365,197,0,4895,1467,234,0,0,0,776,454,300,0,6906,56,88,667,317,0,5440,21573,47.05
2017-08-13 04:00:00,344,194,0,4759,1401,230,0,0,0,798,452,319,0,6908,55,89,622,318,0,5087,21120,45.07
2017-08-13 05:00:00,339,198,0,4846,1448,231,0,0,0,875,444,299,0,6909,55,91,521,317,0,4953,20947,43.69
2017-08-13 06:00:00,339,210,0,4954,1475,234,0,0,0,757,450,361,0,6904,55,89,390,321,0,4772,20940,44.1
2017-08-13 07:00:00,335,200,0,4741,1382,237,0,0,0,741,460,391,0,6900,56,88,279,323,0,4524,20392,43.76
2017-08-13 08:00:00,339,213,0,4712,1396,233,0,0,0,849,466,417,0,6594,55,91,759,317,0,4207,20630,45.54
2017-08-13 09:00:00,368,201,0,4892,1480,236,0,0,0,705,513,621,0,6543,55,93,2143,312,0,3573,22099,47.48
2017-08-13 10:00:00,388,200,0,4023,1534,236,0,0,0,332,534,973,0,6539,55,88,4024,294,0,3215,23687,50.14
2017-08-13 11:00:00,389,200,0,4263,1627,235,0,0,0,168,550,820,0,6784,54,85,4754,309,0,3158,24874,48.85
2017-08-13 12:00:00,387,202,0,4222,1938,235,0,0,0,28,560,763,0,6890,55,88,5075,321,0,3161,25654,51.69
2017-08-13 13:00:00,387,189,0,4093,2077,234,0,0,0,5,568,644,0,6886,55,88,5255,322,0,3267,26238,53.15
2017-08-13 14:00:00,388,193,0,4372,1973,232,0,0,0,252,549,588,0,6882,55,86,5259,323,0,3613,26457,53.37
2017-08-13 15:00:00,379,191,0,4335,1827,230,0,0,0,326,509,539,0,6880,54,87,5176,322,0,3916,25928,49.99
2017-08-13 16:00:00,377,192,0,4209,1709,228,0,0,0,444,485,620,0,6875,55,86,4946,323,0,4271,25518,46.73
2017-08-13 17:00:00,383,220,0,4152,1497,233,0,0,0,336,471,707,0,6874,56,87,4538,323,0,4597,25422,46.38
2017-08-13 18:00:00,381,316,0,4335,1448,249,0,0,0,335,469,751,0,6851,56,88,3939,321,0,4946,25438,48.7
2017-08-13 19:00:00,381,373,0,4577,1531,254,0,0,0,316,479,952,0,6855,55,87,3023,321,0,5216,25641,51.19
2017-08-13 20:00:00,381,418,0,4810,1859,248,0,0,0,96,488,1381,0,6868,56,87,1568,321,0,5237,26148,53.12
2017-08-13 21:00:00,385,412,0,4929,2125,255,0,0,0,0,503,1995,0,6877,56,85,805,326,0,5300,27966,54.74
2017-08-13 22:00:00,384,403,0,5009,2164,259,0,0,0,0,495,1773,0,6880,56,87,682,323,0,5391,28068,54.98
2017-08-13 23:00:00,386,411,0,5204,2068,260,0,0,0,42,467,997,0,6883,56,87,670,320,0,5510,26472,54.36
2017-08-14 00:00:00,387,412,0,5356,1832,256,0,0,0,0,470,530,0,6887,56,86,653,319,0,5503,24945,53.82
2017-08-14 01:00:00,385,386,0,4715,1655,253,0,0,0,236,470,348,0,6887,55,82,569,325,0,5700,23385,51.59
2017-08-14 02:00:00,369,378,0,4848,1449,253,0,0,0,961,459,291,0,6889,55,84,506,322,0,5724,22274,47.11
2017-08-14 03:00:00,368,377,0,5070,1428,254,0,0,0,1148,457,299,0,6889,55,85,471,308,0,5394,21679,46.8
2017-08-14 04:00:00,374,388,0,5236,1462,254,0,0,0,970,459,305,0,6892,56,84,362,310,0,5017,21457,46.59
2017-08-14 05:00:00,376,399,0,5401,1522,255,0,0,0,1020,472,312,0,6894,55,86,229,309,0,4874,21748,47.04
2017-08-14 06:00:00,387,443,0,5428,1740,249,0,0,0,432,479,409,0,6895,56,87,159,311,0,4609,23007,52.24
2017-08-14 07:00:00,391,487,0,5031,1806,257,0,0,0,54,492,512,0,6895,55,86,205,312,0,4519,24137,54.84
2017-08-14 08:00:00,397,553,0,5811,1866,300,0,0,0,321,522,696,0,6896,56,87,617,309,0,4268,25787,56.05
2017-08-14 09:00:00,396,570,0,5864,2303,318,0,0,0,9,543,1043,0,6895,56,86,1592,313,0,3815,27767,53.82
2017-08-14 10:00:00,393,575,0,5534,2502,322,0,0,0,0,569,1116,0,6893,56,89,3279,309,0,3977,29008,53.68
2017-08-14 11:00:00,388,557,0,5507,2392,321,0,0,0,0,590,1193,0,6887,55,90,4308,310,0,4294,29852,54.88
2017-08-14 12:00:00,384,593,0,5482,2322,316,0,0,0,0,612,1444,0,6882,55,85,4735,314,0,4725,30732,54.58
2017-08-14 13:00:00,393,583,0,5347,2484,316,0,0,0,27,612,1242,0,6877,55,88,4870,307,0,5569,31442,55.12
2017-08-14 14:00:00,394,556,0,5138,2352,327,0,0,0,600,587,1025,0,6864,54,88,4931,311,0,6513,31374,53.79
2017-08-14 15:00:00,392,558,0,5131,1992,330,0,0,0,908,585,959,0,6861,54,90,4966,309,0,6853,30810,50.0
2017-08-14 16:00:00,385,569,0,5247,1730,328,0,0,0,827,558,960,0,6861,54,92,4621,310,0,7022,30654,49.68
2017-08-14 17:00:00,386,572,0,5359,1869,329,0,0,0,769,543,813,0,6859,53,88,4202,310,0,7129,30771,51.94
2017-08-14 18:00:00,390,577,0,5451,1999,333,0,0,0,594,528,782,0,6858,52,89,3521,309,0,7107,30580,52.83
2017-08-14 19:00:00,394,564,0,5923,2174,336,0,0,0,534,531,873,0,6860,51,94,2525,308,0,6856,30211,54.82
2017-08-14 20:00:00,390,558,0,5921,2366,335,0,0,0,370,528,1144,0,6861,53,91,1259,311,0,6715,29890,55.32
2017-08-14 21:00:00,391,569,0,6506,2572,332,0,0,0,205,564,1542,0,6869,53,87,649,314,0,6097,30960,57.23
2017-08-14 22:00:00,383,562,0,6369,2599,334,0,0,0,143,565,1086,0,6869,52,90,539,315,0,5715,29666,56.36
2017-08-14 23:00:00,378,564,0,6293,2379,338,0,0,0,143,514,801,0,6870,52,90,426,311,0,5318,27630,54.16
2017-08-15 00:00:00,374,564,0,6252,1979,331,0,0,0,143,501,591,0,6871,52,89,367,313,0,4916,26266,52.74
2017-08-15 01:00:00,376,598,0,6428,2023,332,0,0,0,143,486,530,0,6874,52,88,215,316,0,4757,24652,51.33
2017-08-15 02:00:00,379,594,0,5943,1937,330,0,0,0,231,474,378,0,6877,53,88,181,315,0,4331,23431,49.96
2017-08-15 03:00:00,377,617,0,5628,2006,329,0,0,0,214,468,475,0,6879,52,89,176,312,0,3679,22735,50.69
2017-08-15 04:00:00,377,635,0,5707,2136,325,0,0,0,255,456,376,0,6882,53,87,116,313,0,3219,22317,48.65
2017-08-15 05:00:00,368,594,0,5717,2164,316,0,0,0,176,447,552,0,6884,52,90,90,314,0,2917,22138,47.79
2017-08-15 06:00:00,365,598,0,5788,2239,315,0,0,0,171,449,663,0,6885,52,87,82,306,0,2808,22403,50.81
2017-08-15 07:00:00,371,601,0,6069,1997,309,0,0,0,171,452,497,0,6887,52,89,99,306,0,2637,22481,46.7
2017-08-15 08:00:00,370,588,0,6475,1953,297,0,0,0,2,457,623,0,6886,52,89,446,303,0,2274,23095,47.11
2017-08-15 09:00:00,370,623,0,7002,1984,304,0,0,0,0,505,1488,0,6890,53,91,1248,302,0,1811,24646,50.26
2017-08-15 10:00:00,370,588,0,5337,2151,298,0,0,0,0,532,2866,0,6884,52,90,2841,311,0,1653,25987,48.21
2017-08-15 11:00:00,370,598,0,5233,2299,282,0,0,0,0,533,2915,0,6878,53,90,4050,302,0,1660,26970,49.73
2017-08-15 12:00:00,367,580,0,5274,2349,286,0,0,0,0,556,3307,0,6868,52,90,4540,306,0,1938,27741,51.2
2017-08-15 13:00:00,367,565,0,5179,2304,296,0,0,0,0,571,3027,0,6863,52,89,4663,312,0,2374,28406,53.98
2017-08-15 14:00:00,366,563,0,5100,2321,295,0,0,0,0,564,1635,0,6859,52,88,4608,310,0,2951,28710,53.72
2017-08-15 15:00:00,365,570,0,5102,2305,311,0,0,0,34,594,1006,0,6856,53,86,4405,313,0,3366,28099,49.04
2017-08-15 16:00:00,364,582,0,4973,2315,316,0,0,0,289,610,876,0,6855,52,87,4008,312,0,4050,27724,45.53
2017-08-15 17:00:00,364,592,0,4836,2168,311,0,0,0,154,589,658,0,6855,52,87,3494,312,0,4456,27458,45.75
2017-08-15 18:00:00,364,569,0,5061,2097,300,0,0,0,256,489,749,0,6856,53,87,2901,314,0,4723,27520,49.98
2017-08-15 19:00:00,363,568,0,5648,2161,296,0,0,0,217,486,901,0,6858,52,86,2229,313,0,4732,27694,52.13
2017-08-15 20:00:00,367,620,0,5959,2249,298,0,0,0,0,491,1328,0,6860,52,86,1141,315,0,4492,28007,53.93
2017-08-15 21:00:00,369,614,0,6182,2271,314,0,0,0,0,508,2590,0,6863,53,86,553,317,0,4311,29721,55.89
2017-08-15 22:00:00,368,631,0,6340,2368,319,0,0,0,0,522,2588,0,6862,52,86,374,320,0,4077,29478,55.24
2017-08-15 23:00:00,367,631,0,6565,2273,320,0,0,0,0,517,2096,0,6857,53,86,210,315,0,3580,27728,54.1
2017-08-16 00:00:00,366,567,0,6399,2314,320,0,0,0,0,499,786,0,6862,53,84,166,316,0,3021,26189,57.11
2017-08-16 01:00:00,367,593,0,6261,2342,318,0,0,0,0,495,607,0,6864,54,82,126,314,0,2822,24598,53.69
2017-08-16 02:00:00,369,556,0,5980,2203,316,0,0,0,35,480,383,0,6865,53,86,64,316,0,2533,23547,48.34
2017-08-16 03:00:00,370,596,0,6003,2233,319,0,0,0,175,469,370,0,6867,53,86,55,314,0,2123,22939,49.58
2017-08-16 04:00:00,368,603,0,6240,2219,324,0,0,0,175,461,404,0,6868,53,84,51,310,0,1711,22665,48.48
2017-08-16 05:00:00,367,638,0,6306,2323,331,0,0,0,154,469,364,0,6868,53,83,50,313,0,1374,22868,49.55
2017-08-16 06:00:00,369,616,0,6860,2474,332,0,0,0,0,466,512,0,6868,53,83,45,313,0,1276,24224,53.12
2017-08-16 07:00:00,369,608,0,7380,2686,342,0,0,0,0,501,717,0,6872,53,83,59,322,0,1218,25880,56.9
2017-08-16 08:00:00,375,603,0,8180,2692,336,0,0,0,0,527,1115,0,6873,56,83,410,315,0,1028,27701,56.82
2017-08-16 09:00:00,374,638,0,8695,2831,342,0,0,0,0,582,2017,0,6871,56,82,1389,312,0,667,29905,57.14
2017-08-16 10:00:00,373,625,0,8248,2810,343,0,0,0,0,605,2451,0,6867,57,82,3281,309,0,496,31313,57.9
2017-08-16 11:00:00,369,610,0,8273,2812,341,0,0,0,0,634,2178,0,6862,64,81,4432,309,0,466,32313,58.58
2017-08-16 12:00:00,369,639,0,8655,2821,345,0,0,0,0,655,2190,0,6856,64,81,4912,308,0,585,33318,58.35
2017-08-16 13:00:00,370,626,0,8905,2787,349,0,0,0,0,666,2254,0,6847,64,83,5127,310,0,740,34009,59.1
2017-08-16 14:00:00,367,630,0,8606,2819,348,0,0,0,0,652,2105,0,6840,65,86,5167,318,0,987,33816,59.06
2017-08-16 15:00:00,371,641,0,8248,2798,337,0,0,0,0,619,1508,0,6835,65,86,5058,321,0,1397,32971,58.07
2017-08-16 16:00:00,369,627,0,8362,2816,341,0,0,0,0,599,1147,0,6834,64,82,4842,321,0,1785,32769,57.19
2017-08-16 17:00:00,374,632,0,8384,2815,339,0,0,0,0,576,1045,0,6828,63,85,4439,321,0,2368,32663,56.85
2017-08-16 18:00:00,367,628,0,8194,2837,340,0,0,0,0,560,811,0,6818,63,87,3894,329,0,2839,32442,55.94
2017-08-16 19:00:00,367,589,0,7862,2922,340,0,0,0,0,565,908,0,6821,64,91,2977,327,0,3456,31976,53.67
2017-08-16 20:00:00,363,570,0,8111,3010,343,0,0,0,0,561,1476,0,6831,64,89,1540,310,0,3653,31768,55.85
2017-08-16 21:00:00,367,563,0,8341,2818,349,0,0,0,0,563,3026,0,6839,64,89,773,314,0,3825,32865,57.83
2017-08-16 22:00:00,366,558,0,8110,2840,355,0,0,0,0,545,2569,0,6849,56,88,631,323,0,3739,31925,56.19
2017-08-16 23:00:00,359,564,0,7807,2776,353,0,0,0,0,537,1529,0,6853,55,91,626,330,0,3575,29693,55.71
2017-08-17 00:00:00,365,563,0,5932,2693,343,0,0,0,0,538,1177,0,6855,55,87,605,331,0,3367,27865,55.18
2017-08-17 01:00:00,371,545,0,5555,2662,342,0,0,0,0,555,670,0,6852,54,85,542,330,0,3171,25992,49.48
2017-08-17 02:00:00,358,560,0,5442,2643,340,0,0,0,0,489,356,0,6852,54,87,481,330,0,2939,24778,45.24
2017-08-17 03:00:00,356,563,0,5322,2530,338,0,0,0,3,474,308,0,6855,55,88,371,316,0,2680,24164,45.07
2017-08-17 04:00:00,363,629,0,5411,2828,331,0,0,0,179,470,388,0,6856,54,89,274,312,0,2313,23748,45.03
2017-08-17 05:00:00,373,621,0,5637,2894,331,0,0,0,179,484,469,0,6861,52,88,229,316,0,2076,23774,45.15
2017-08-17 06:00:00,374,591,0,6644,2809,330,0,0,0,12,482,537,0,6862,52,85,117,327,0,1800,24908,49.6
2017-08-17 07:00:00,373,594,0,7520,2957,343,0,0,0,0,533,891,0,6860,55,87,98,335,0,1594,26276,54.71
2017-08-17 08:00:00,379,622,0,8311,3130,347,0,0,0,0,547,1128,0,6861,63,89,513,338,0,1304,28003,56.22
2017-08-17 09:00:00,378,612,0,8918,3273,355,0,0,0,0,604,1595,0,6865,62,88,1713,334,0,999,30169,57.25
2017-08-17 10:00:00,372,602,0,8800,3326,355,0,0,0,0,629,1738,0,6864,62,85,3620,317,0,988,31613,57.4
2017-08-17 11:00:00,368,618,0,8915,3386,351,0,0,0,0,624,1919,0,6864,62,89,4496,307,0,1127,32625,57.89
2017-08-17 12:00:00,366,635,0,9053,3433,355,0,0,0,1,640,1813,0,6865,63,88,4840,303,0,1411,33599,58.09
2017-08-17 13:00:00,362,650,0,9104,3514,353,0,0,0,0,654,1785,0,6863,62,89,5004,300,0,1624,34418,58.76
2017-08-17 14:00:00,359,647,0,9012,3514,350,0,0,0,0,646,1602,0,6856,63,92,5030,304,0,1731,34239,58.17
2017-08-17 15:00:00,370,620,0,8861,3438,349,0,0,0,0,602,1143,0,6843,64,93,4938,299,0,1981,33590,57.56
2017-08-17 16:00:00,367,651,0,8683,3432,349,0,0,0,0,574,1065,0,6838,63,93,4699,301,0,2360,33405,57.04
2017-08-17 17:00:00,350,643,0,8851,3432,348,0,0,0,0,571,994,0,6834,64,95,4316,301,0,2637,33405,57.17
2017-08-17 18:00:00,344,615,0,8406,3521,349,0,0,0,0,559,799,0,6833,63,94,3733,285,0,3107,33170,57.06
2017-08-17 19:00:00,339,617,0,8421,3595,350,0,0,0,0,556,832,0,6836,63,96,2794,293,0,3522,32680,56.8
2017-08-17 20:00:00,339,595,0,8693,3630,348,0,0,0,0,569,1457,0,6852,63,96,1385,306,0,3590,32404,57.08
2017-08-17 21:00:00,322,580,0,9031,3641,351,0,0,0,0,573,2369,0,6859,64,94,743,308,0,3695,33481,60.09
2017-08-17 22:00:00,309,598,0,8355,3520,351,0,0,0,0,569,2164,0,6860,54,93,654,308,0,3667,32314,59.67
2017-08-17 23:00:00,309,603,0,7989,3305,345,0,0,0,0,546,1212,0,6857,56,89,645,306,0,3679,30162,57.22
2017-08-18 00:00:00,327,608,0,6509,3091,335,0,0,0,126,559,781,0,6855,55,88,636,306,0,3729,28324,55.66
2017-08-18 01:00:00,325,611,0,5879,2917,333,0,0,0,21,519,430,0,6853,56,88,615,297,0,3563,26507,49.02
2017-08-18 02:00:00,314,609,0,5518,2752,335,0,0,0,115,496,365,0,6854,55,88,556,295,0,3596,25177,44.7
2017-08-18 03:00:00,316,612,0,5362,2540,336,0,0,0,338,470,382,0,6856,55,90,461,296,0,3544,24478,44.71
2017-08-18 04:00:00,319,628,0,5144,2563,324,0,0,0,346,463,342,0,6856,56,89,294,305,0,3456,24231,44.38
2017-08-18 05:00:00,318,630,0,5469,2664,326,0,0,0,465,453,401,0,6856,54,87,233,308,0,3171,24286,44.75
2017-08-18 06:00:00,326,622,0,6409,2814,330,0,0,0,113,449,485,0,6856,56,86,201,312,0,2837,25517,49.02
2017-08-18 07:00:00,331,637,0,6890,2949,341,0,0,0,0,479,709,0,6853,55,88,190,314,0,2621,27007,52.28
2017-08-18 08:00:00,336,629,0,7944,3017,338,0,0,0,0,520,1038,0,6858,64,85,557,316,0,2504,28725,56.36
2017-08-18 09:00:00,336,643,0,8517,3283,337,0,0,0,0,599,1854,0,6857,63,87,1719,313,0,1875,30931,57.87
2017-08-18 10:00:00,338,654,0,8401,3458,345,0,0,0,0,616,1814,0,6854,64,87,3587,304,0,1724,32312,57.76
2017-08-18 11:00:00,332,648,0,8891,3555,347,0,0,0,0,623,1856,0,6847,60,83,4462,296,0,1668,33463,58.47
2017-08-18 12:00:00,331,648,0,8966,3565,345,0,0,0,0,655,1994,0,6837,60,89,4804,304,0,2028,34338,58.61
2017-08-18 13:00:00,331,631,0,8770,3591,351,0,0,0,0,703,1759,0,6818,65,88,4975,306,0,2727,35188,59.26
2017-08-18 14:00:00,342,652,0,8489,3422,351,0,0,0,57,622,1362,0,6819,65,92,5008,309,0,3415,35003,58.55
2017-08-18 15:00:00,343,632,0,8253,3192,348,0,0,0,0,573,1133,0,6822,64,90,4910,309,0,4078,34273,57.22
2017-08-18 16:00:00,345,641,0,8160,3288,342,0,0,0,12,546,672,0,6826,65,94,4646,309,0,4819,34027,56.41
2017-08-18 17:00:00,341,628,0,8191,3194,339,0,0,0,149,523,660,0,6824,64,91,4229,303,0,5613,33872,54.9
2017-08-18 18:00:00,335,613,0,7620,3131,338,0,0,0,149,519,682,0,6823,65,90,3606,308,0,6163,33483,53.19
2017-08-18 19:00:00,337,566,0,7555,3231,338,0,0,0,149,503,622,0,6840,63,90,2618,305,0,6555,32940,54.05
2017-08-18 20:00:00,342,552,0,8385,3425,338,0,0,0,84,496,827,0,6849,65,89,1269,305,0,6377,32480,54.56
2017-08-18 21:00:00,346,463,0,8206,3395,337,0,0,0,0,512,1332,0,6856,65,91,727,301,0,6461,33379,56.89
2017-08-18 22:00:00,339,389,0,7359,3347,337,0,0,0,4,476,1016,0,6860,56,92,659,301,0,6757,32120,55.23
2017-08-18 23:00:00,341,301,0,6853,3122,330,0,0,0,233,459,572,0,6867,53,90,647,306,0,6781,29973,50.15
2017-08-19 00:00:00,351,95,0,5813,2643,314,0,0,0,263,446,555,0,6872,54,90,630,309,0,6717,28344,56.3
2017-08-19 01:00:00,352,0,0,5386,2093,313,0,0,0,247,439,532,0,6875,55,90,599,306,0,6644,26580,51.72
2017-08-19 02:00:00,348,0,0,5022,1895,313,0,0,0,634,434,537,0,6878,54,90,520,299,0,6516,25129,48.63
2017-08-19 03:00:00,330,0,0,4984,2017,309,0,0,0,1064,425,472,0,6879,54,88,359,297,0,6288,24346,46.71
2017-08-19 04:00:00,285,0,0,5167,2134,311,0,0,0,1281,423,462,0,6879,54,90,248,299,0,5850,23898,45.43
2017-08-19 05:00:00,282,0,0,5201,2153,296,0,0,0,1301,418,340,0,6880,54,91,190,303,0,5659,23528,45.1
2017-08-19 06:00:00,285,0,0,4952,2164,273,0,0,0,1197,414,334,0,6882,54,90,100,305,0,5931,23734,44.87
2017-08-19 07:00:00,293,0,0,4929,2160,276,0,0,0,1231,412,368,0,6890,54,88,115,307,0,5954,23798,44.82
2017-08-19 08:00:00,328,0,0,5213,2078,279,0,0,0,1057,420,489,0,6885,55,87,479,303,0,5666,24743,46.77
2017-08-19 09:00:00,348,0,0,4954,2022,277,0,0,0,479,468,623,0,6884,54,91,1533,303,0,5874,26648,49.04
2017-08-19 10:00:00,353,0,0,4335,2063,278,0,0,0,166,497,642,0,6879,55,89,3148,308,0,5750,28279,50.52
2017-08-19 11:00:00,341,0,0,4833,2194,277,0,0,0,106,503,885,0,6876,55,88,4119,310,0,5032,29093,51.43
2017-08-19 12:00:00,340,0,0,5181,2338,275,0,0,0,76,559,1419,0,6874,54,94,4683,305,0,4348,29834,51.86
2017-08-19 13:00:00,341,0,0,5296,2442,274,0,0,0,0,566,1618,0,6870,54,96,4921,297,0,4128,30581,55.75
2017-08-19 14:00:00,346,0,0,5095,2495,262,0,0,0,0,560,1328,0,6867,55,96,4914,297,0,4277,30458,56.43
2017-08-19 15:00:00,343,0,0,5112,2311,260,0,0,0,0,523,1043,0,6873,55,90,4808,310,0,4630,30025,54.93
2017-08-19 16:00:00,343,0,0,5043,2395,259,0,0,0,0,493,761,0,6871,55,96,4588,319,0,4922,29459,53.86
2017-08-19 17:00:00,341,0,0,5123,2482,258,0,0,0,0,459,693,0,6859,54,92,4189,324,0,5330,29206,51.74
2017-08-19 18:00:00,341,0,0,5195,2462,258,0,0,0,0,445,609,0,6857,55,93,3560,326,0,5974,28937,51.07
2017-08-19 19:00:00,341,0,0,5179,2455,259,0,0,0,0,447,656,0,6857,55,95,2537,335,0,6746,28707,52.42
2017-08-19 20:00:00,343,0,0,5474,2610,259,0,0,0,0,457,957,0,6858,54,92,1253,337,0,7392,28977,52.37
2017-08-19 21:00:00,347,0,0,5492,2763,260,0,0,0,0,480,1649,0,6859,55,97,734,337,0,8092,30535,57.0
2017-08-19 22:00:00,347,0,0,5284,2519,263,0,0,0,0,471,982,0,6865,55,96,670,337,0,8355,29538,53.82
2017-08-19 23:00:00,341,0,0,5239,2061,258,0,0,0,124,434,416,0,6869,54,98,652,333,0,8488,27883,47.94
2017-08-20 00:00:00,332,0,0,4923,1691,253,0,0,0,330,419,400,0,6869,55,98,597,330,0,8233,26348,46.64
2017-08-20 01:00:00,317,0,0,4594,1471,255,0,0,0,554,427,345,0,6870,54,97,558,329,0,8182,24868,44.53
2017-08-20 02:00:00,308,0,0,4521,1431,256,0,0,0,1254,423,345,0,6875,54,93,502,331,0,7921,23611,44.37
2017-08-20 03:00:00,300,0,0,4699,1455,255,0,0,0,1656,418,315,0,6882,54,95,399,333,0,7464,22923,44.5
2017-08-20 04:00:00,300,0,0,4472,1565,250,0,0,0,1779,416,296,0,6886,54,94,297,333,0,7200,22403,43.85
2017-08-20 05:00:00,302,0,0,4329,1482,254,0,0,0,1793,418,271,0,6886,54,96,209,331,0,7129,22049,44.0
2017-08-20 06:00:00,300,0,0,4578,1471,256,0,0,0,2325,419,333,0,6879,55,96,131,332,0,7097,22024,44.43
2017-08-20 07:00:00,300,0,0,4241,1409,250,0,0,0,2456,416,383,0,6878,54,93,137,337,0,7086,21661,43.28
2017-08-20 08:00:00,301,0,0,4230,1415,253,0,0,0,2626,419,468,0,6879,54,94,539,339,0,6857,21981,43.44
2017-08-20 09:00:00,299,0,0,4544,1519,258,0,0,0,2109,438,683,0,6879,55,95,1650,335,0,6366,23546,45.7
2017-08-20 10:00:00,293,0,0,4034,1564,258,0,0,0,1500,445,825,0,6876,56,91,3483,337,0,5779,24802,44.71
2017-08-20 11:00:00,302,0,0,3780,1681,258,0,0,0,739,452,825,0,6863,55,94,4377,340,0,5406,25825,45.18
2017-08-20 12:00:00,324,0,0,3759,1804,256,0,0,0,317,452,782,0,6855,54,93,4770,340,0,5227,26566,48.69
2017-08-20 13:00:00,327,0,0,3850,1896,251,0,0,0,213,471,837,0,6848,55,93,4960,341,0,5208,27387,51.54
2017-08-20 14:00:00,331,0,0,4270,1958,249,0,0,0,66,472,801,0,6844,55,94,4993,340,0,5242,27931,51.89
2017-08-20 15:00:00,330,0,0,4315,2016,246,0,0,0,2,460,713,0,6849,55,92,4901,339,0,5231,27616,49.77
2017-08-20 16:00:00,330,0,0,4174,2229,244,0,0,0,0,434,632,0,6851,55,94,4665,331,0,5475,27275,48.48
2017-08-20 17:00:00,328,0,0,4107,2224,245,0,0,0,0,437,635,0,6851,55,93,4267,326,0,5876,27055,47.72
2017-08-20 18:00:00,329,0,0,4245,2202,244,0,0,0,0,437,824,0,6853,55,92,3649,326,0,6146,27002,46.99
2017-08-20 19:00:00,322,0,0,4593,2267,243,0,0,0,0,440,911,0,6853,55,92,2602,322,0,6483,27280,49.76
2017-08-20 20:00:00,317,0,0,5091,2235,243,0,0,0,0,442,1304,0,6860,56,92,1229,323,0,6807,27759,55.67
2017-08-20 21:00:00,317,0,0,5090,2408,246,0,0,0,0,477,2208,0,6864,56,91,722,320,0,7171,29857,58.3
2017-08-20 22:00:00,318,0,0,5245,2561,262,0,0,0,0,481,2098,0,6869,56,90,663,319,0,7346,29849,57.85
2017-08-20 23:00:00,321,0,0,5318,2416,267,0,0,0,0,470,1317,0,6872,56,91,649,324,0,7084,28374,56.6
2017-08-21 00:00:00,323,0,0,5231,2201,264,0,0,0,0,466,485,0,6874,57,91,556,318,0,6512,26644,53.74
2017-08-21 01:00:00,321,0,0,5204,2058,265,0,0,0,330,429,378,0,6876,55,89,457,310,0,6056,24961,47.0
2017-08-21 02:00:00,315,15,0,4939,1810,266,0,0,0,636,419,293,0,6876,55,89,320,316,0,5574,23801,45.17
2017-08-21 03:00:00,314,101,0,4977,1840,268,0,0,0,845,418,271,0,6877,56,92,248,318,0,5156,23241,45.45
2017-08-21 04:00:00,315,238,0,4946,2074,262,0,0,0,1021,414,342,0,6877,54,90,169,314,0,4923,23055,45.27
2017-08-21 05:00:00,312,365,0,5270,2156,265,0,0,0,716,416,386,0,6878,53,90,104,322,0,4417,23313,45.73
2017-08-21 06:00:00,318,395,0,6054,2610,264,0,0,0,122,416,449,0,6875,59,85,86,323,0,3971,25137,49.01
2017-08-21 07:00:00,322,484,0,6964,3026,280,0,0,0,0,450,483,0,6870,53,88,115,324,0,3780,26993,53.24
2017-08-21 08:00:00,321,553,0,8136,3400,324,0,0,0,0,464,749,0,6853,61,89,522,333,0,3612,29000,55.08
2017-08-21 09:00:00,321,583,0,8755,3699,319,0,0,0,0,518,1292,0,6856,62,89,1586,337,0,3169,31330,57.04
2017-08-21 10:00:00,317,597,0,8839,3836,324,0,0,0,0,550,1414,0,6848,62,80,3425,336,0,3072,32878,57.5
2017-08-21 11:00:00,322,617,0,8735,4039,328,0,0,0,0,550,1269,0,6836,64,82,4549,336,0,3051,34028,58.61
2017-08-21 12:00:00,334,628,0,8874,4108,320,0,0,0,0,573,1650,0,6838,66,83,4960,338,0,2966,35164,59.71
2017-08-21 13:00:00,344,623,0,9058,4151,314,0,0,0,0,586,1987,0,6834,63,83,5134,339,0,2940,36063,60.06
2017-08-21 14:00:00,344,615,0,8917,4199,311,0,0,0,2,587,1680,0,6831,63,81,5167,323,0,3043,35822,60.05
2017-08-21 15:00:00,340,704,0,8835,4199,315,0,0,0,0,578,1099,0,6825,62,83,5072,313,0,3227,35301,59.0
2017-08-21 16:00:00,334,791,0,8997,4162,308,0,0,0,0,551,1186,0,6820,62,83,4844,335,0,3506,35112,58.14
2017-08-21 17:00:00,334,876,0,8850,4183,305,0,0,0,0,533,1216,0,6812,63,86,4484,321,0,3890,34938,57.92
2017-08-21 18:00:00,318,752,0,8688,4266,309,0,0,0,0,521,1218,0,6808,64,89,3894,313,0,4255,34558,57.57
